symbol,time,open,high,low,close,tick_volume,spread,real_volume
EURUSD,2019.03.04 19:00:00,1.13277,1.13347,1.13271,1.13315,2085,11,0
EURUSD,2019.03.04 20:00:00,1.13315,1.13344,1.13259,1.13290,1628,11,0
EURUSD,2019.03.04 21:00:00,1.13290,1.13319,1.13244,1.13300,1279,11,0
EURUSD,2019.03.04 22:00:00,1.13299,1.13420,1.13279,1.13417,1336,11,0
EURUSD,2019.03.04 23:00:00,1.13417,1.13424,1.13390,1.13390,857,11,0
EURUSD,2019.03.05 00:00:00,1.13383,1.13403,1.13331,1.13348,746,14,0
EURUSD,2019.03.05 01:00:00,1.13356,1.13381,1.13352,1.13359,1119,11,0
EURUSD,2019.03.05 02:00:00,1.13359,1.13373,1.13320,1.13336,1184,11,0
EURUSD,2019.03.05 03:00:00,1.13336,1.13350,1.13320,1.13329,1275,11,0
EURUSD,2019.03.05 04:00:00,1.13329,1.13360,1.13316,1.13349,1103,11,0
EURUSD,2019.03.05 05:00:00,1.13349,1.13371,1.13265,1.13269,1480,11,0
EURUSD,2019.03.05 06:00:00,1.13270,1.13309,1.13241,1.13302,964,11,0
EURUSD,2019.03.05 07:00:00,1.13301,1.13302,1.13268,1.13284,632,11,0
EURUSD,2019.03.05 08:00:00,1.13284,1.13307,1.13198,1.13231,1252,11,0
EURUSD,2019.03.05 09:00:00,1.13230,1.13272,1.13176,1.13262,2573,11,0
EURUSD,2019.03.05 10:00:00,1.13262,1.13375,1.13155,1.13350,3667,11,0
EURUSD,2019.03.05 11:00:00,1.13349,1.13367,1.13246,1.13265,2747,11,0
EURUSD,2019.03.05 12:00:00,1.13267,1.13287,1.13198,1.13238,1894,11,0
EURUSD,2019.03.05 13:00:00,1.13238,1.13333,1.13222,1.13331,1759,11,0
EURUSD,2019.03.05 14:00:00,1.13332,1.13379,1.13221,1.13227,2670,11,0
EURUSD,2019.03.05 15:00:00,1.13227,1.13308,1.13220,1.13302,2985,11,0
EURUSD,2019.03.05 16:00:00,1.13302,1.13347,1.13186,1.13252,3735,11,0
EURUSD,2019.03.05 17:00:00,1.13252,1.13252,1.12914,1.13058,5790,11,0
EURUSD,2019.03.05 18:00:00,1.13059,1.13068,1.12918,1.12981,3693,11,0
EURUSD,2019.03.05 19:00:00,1.12980,1.12992,1.12890,1.12966,1962,11,0
EURUSD,2019.03.05 20:00:00,1.12967,1.13098,1.12933,1.13052,2065,11,0
EURUSD,2019.03.05 21:00:00,1.13055,1.13078,1.13015,1.13023,1298,11,0
EURUSD,2019.03.05 22:00:00,1.13023,1.13078,1.13022,1.13073,1113,11,0
EURUSD,2019.03.05 23:00:00,1.13070,1.13079,1.13043,1.13070,883,11,0
EURUSD,2019.03.06 00:00:00,1.13058,1.13072,1.12973,1.12982,1086,14,0
EURUSD,2019.03.06 01:00:00,1.12983,1.13060,1.12983,1.13054,1318,11,0
EURUSD,2019.03.06 02:00:00,1.13054,1.13065,1.12973,1.13001,1655,11,0
EURUSD,2019.03.06 03:00:00,1.13002,1.13030,1.12977,1.13022,950,11,0
EURUSD,2019.03.06 04:00:00,1.13022,1.13029,1.12917,1.12947,1343,11,0
EURUSD,2019.03.06 05:00:00,1.12948,1.12977,1.12892,1.12924,1026,11,0
EURUSD,2019.03.06 06:00:00,1.12924,1.12988,1.12923,1.12984,932,11,0
EURUSD,2019.03.06 07:00:00,1.12984,1.12994,1.12936,1.12972,983,11,0
EURUSD,2019.03.06 08:00:00,1.12972,1.13030,1.12939,1.13017,1280,11,0
EURUSD,2019.03.06 09:00:00,1.13017,1.13033,1.12956,1.13000,2408,11,0
EURUSD,2019.03.06 10:00:00,1.13002,1.13096,1.12988,1.13063,2734,11,0
EURUSD,2019.03.06 11:00:00,1.13063,1.13065,1.12995,1.13005,2481,11,0
EURUSD,2019.03.06 12:00:00,1.13005,1.13046,1.12975,1.13026,2112,11,0
EURUSD,2019.03.06 13:00:00,1.13026,1.13059,1.13009,1.13012,1976,11,0
EURUSD,2019.03.06 14:00:00,1.13012,1.13050,1.12992,1.13021,2121,11,0
EURUSD,2019.03.06 15:00:00,1.13021,1.13144,1.12850,1.13042,5041,11,0
EURUSD,2019.03.06 16:00:00,1.13042,1.13163,1.13038,1.13092,3808,11,0
EURUSD,2019.03.06 17:00:00,1.13093,1.13228,1.13055,1.13166,4304,11,0
EURUSD,2019.03.06 18:00:00,1.13166,1.13240,1.13112,1.13177,2975,11,0
EURUSD,2019.03.06 19:00:00,1.13177,1.13191,1.13039,1.13075,1884,11,0
EURUSD,2019.03.06 20:00:00,1.13076,1.13109,1.13057,1.13067,1209,11,0
EURUSD,2019.03.06 21:00:00,1.13068,1.13107,1.13037,1.13071,1530,11,0
EURUSD,2019.03.06 22:00:00,1.13071,1.13114,1.13059,1.13105,849,11,0
EURUSD,2019.03.06 23:00:00,1.13105,1.13108,1.13054,1.13054,807,11,0
EURUSD,2019.03.07 00:00:00,1.13062,1.13088,1.13046,1.13070,643,15,0
EURUSD,2019.03.07 01:00:00,1.13076,1.13131,1.13059,1.13124,837,11,0
EURUSD,2019.03.07 02:00:00,1.13124,1.13151,1.13089,1.13111,1218,11,0
EURUSD,2019.03.07 03:00:00,1.13112,1.13128,1.13076,1.13080,930,11,0
EURUSD,2019.03.07 04:00:00,1.13078,1.13096,1.13041,1.13059,1208,11,0
EURUSD,2019.03.07 05:00:00,1.13059,1.13080,1.13022,1.13039,876,11,0
EURUSD,2019.03.07 06:00:00,1.13039,1.13059,1.13035,1.13035,711,11,0
EURUSD,2019.03.07 07:00:00,1.13035,1.13060,1.13026,1.13057,816,11,0
EURUSD,2019.03.07 08:00:00,1.13058,1.13068,1.13016,1.13019,894,11,0
EURUSD,2019.03.07 09:00:00,1.13019,1.13093,1.13005,1.13067,1991,11,0
EURUSD,2019.03.07 10:00:00,1.13067,1.13128,1.13042,1.13107,3118,11,0
EURUSD,2019.03.07 11:00:00,1.13107,1.13133,1.13072,1.13088,2460,11,0
EURUSD,2019.03.07 12:00:00,1.13088,1.13179,1.13076,1.13158,2010,11,0
EURUSD,2019.03.07 13:00:00,1.13158,1.13197,1.13067,1.13082,1990,11,0
EURUSD,2019.03.07 14:00:00,1.13082,1.13100,1.12740,1.12880,4835,11,0
EURUSD,2019.03.07 15:00:00,1.12881,1.12881,1.12533,1.12596,7811,11,0
EURUSD,2019.03.07 16:00:00,1.12596,1.12597,1.12290,1.12323,6473,11,0
EURUSD,2019.03.07 17:00:00,1.12323,1.12426,1.12297,1.12312,4900,11,0
EURUSD,2019.03.07 18:00:00,1.12313,1.12332,1.12055,1.12130,4715,11,0
EURUSD,2019.03.07 19:00:00,1.12131,1.12288,1.12071,1.12247,4296,11,0
EURUSD,2019.03.07 20:00:00,1.12247,1.12252,1.12156,1.12181,2494,11,0
EURUSD,2019.03.07 21:00:00,1.12181,1.12188,1.11756,1.11829,4175,11,0
EURUSD,2019.03.07 22:00:00,1.11829,1.11870,1.11780,1.11810,2569,11,0
EURUSD,2019.03.07 23:00:00,1.11810,1.11942,1.11795,1.11925,1043,11,0
EURUSD,2019.03.08 00:00:00,1.11922,1.11929,1.11895,1.11907,426,14,0
EURUSD,2019.03.08 01:00:00,1.11907,1.11981,1.11906,1.11975,760,11,0
EURUSD,2019.03.08 02:00:00,1.11975,1.11976,1.11854,1.11906,1689,11,0
EURUSD,2019.03.08 03:00:00,1.11904,1.11941,1.11845,1.11879,1288,11,0
EURUSD,2019.03.08 04:00:00,1.11879,1.12001,1.11859,1.11979,1161,11,0
EURUSD,2019.03.08 05:00:00,1.11979,1.12004,1.11932,1.11962,1367,11,0
EURUSD,2019.03.08 06:00:00,1.11962,1.11992,1.11936,1.11984,1360,11,0
EURUSD,2019.03.08 07:00:00,1.11984,1.12014,1.11962,1.12011,939,11,0
EURUSD,2019.03.08 08:00:00,1.12010,1.12087,1.12005,1.12067,1335,11,0
EURUSD,2019.03.08 09:00:00,1.12066,1.12110,1.11968,1.12091,3359,11,0
EURUSD,2019.03.08 10:00:00,1.12091,1.12117,1.11994,1.12076,3585,11,0
EURUSD,2019.03.08 11:00:00,1.12076,1.12148,1.12054,1.12121,2911,11,0
EURUSD,2019.03.08 12:00:00,1.12122,1.12192,1.12084,1.12176,3351,11,0
EURUSD,2019.03.08 13:00:00,1.12176,1.12201,1.12132,1.12143,2964,11,0
EURUSD,2019.03.08 14:00:00,1.12144,1.12224,1.12122,1.12209,2799,11,0
EURUSD,2019.03.08 15:00:00,1.12208,1.12404,1.12138,1.12248,6656,11,0
EURUSD,2019.03.08 16:00:00,1.12248,1.12351,1.12215,1.12254,5163,11,0
EURUSD,2019.03.08 17:00:00,1.12254,1.12374,1.12249,1.12355,6011,11,0
EURUSD,2019.03.08 18:00:00,1.12355,1.12439,1.12320,1.12424,4329,11,0
EURUSD,2019.03.08 19:00:00,1.12423,1.12454,1.12372,1.12396,2672,11,0
EURUSD,2019.03.08 20:00:00,1.12396,1.12426,1.12377,1.12398,1594,11,0
EURUSD,2019.03.08 21:00:00,1.12398,1.12428,1.12380,1.12419,1486,11,0
EURUSD,2019.03.08 22:00:00,1.12422,1.12424,1.12308,1.12311,1785,11,0
EURUSD,2019.03.08 23:00:00,1.12311,1.12343,1.12300,1.12321,941,11,0
EURUSD,2019.03.11 00:00:00,1.12302,1.12346,1.12297,1.12322,180,20,0
EURUSD,2019.03.11 01:00:00,1.12325,1.12341,1.12301,1.12337,588,11,0
EURUSD,2019.03.11 02:00:00,1.12337,1.12368,1.12306,1.12310,631,11,0
EURUSD,2019.03.11 03:00:00,1.12312,1.12318,1.12224,1.12273,1236,11,0
EURUSD,2019.03.11 04:00:00,1.12274,1.12293,1.12234,1.12282,1252,11,0
EURUSD,2019.03.11 05:00:00,1.12282,1.12319,1.12281,1.12313,919,11,0
EURUSD,2019.03.11 06:00:00,1.12313,1.12328,1.12301,1.12322,664,11,0
EURUSD,2019.03.11 07:00:00,1.12321,1.12331,1.12312,1.12329,682,11,0
EURUSD,2019.03.11 08:00:00,1.12328,1.12342,1.12316,1.12328,686,11,0
EURUSD,2019.03.11 09:00:00,1.12328,1.12403,1.12326,1.12368,1003,11,0
EURUSD,2019.03.11 10:00:00,1.12368,1.12500,1.12343,1.12482,2776,11,0
EURUSD,2019.03.11 11:00:00,1.12482,1.12493,1.12423,1.12458,3207,11,0
EURUSD,2019.03.11 12:00:00,1.12457,1.12578,1.12419,1.12518,2720,11,0
EURUSD,2019.03.11 13:00:00,1.12518,1.12521,1.12354,1.12427,3056,11,0
EURUSD,2019.03.11 14:00:00,1.12426,1.12488,1.12392,1.12426,2688,11,0
EURUSD,2019.03.11 15:00:00,1.12427,1.12472,1.12320,1.12361,4116,11,0
EURUSD,2019.03.11 16:00:00,1.12360,1.12542,1.12356,1.12469,4596,11,0
EURUSD,2019.03.11 17:00:00,1.12469,1.12487,1.12352,1.12414,3484,11,0
EURUSD,2019.03.11 18:00:00,1.12414,1.12445,1.12212,1.12243,3231,11,0
EURUSD,2019.03.11 19:00:00,1.12246,1.12341,1.12216,1.12328,3247,11,0
EURUSD,2019.03.11 20:00:00,1.12328,1.12411,1.12295,1.12411,2506,11,0
EURUSD,2019.03.11 21:00:00,1.12411,1.12457,1.12380,1.12394,2080,11,0
EURUSD,2019.03.11 22:00:00,1.12392,1.12498,1.12376,1.12470,2626,11,0
EURUSD,2019.03.11 23:00:00,1.12471,1.12474,1.12405,1.12441,1009,11,0
EURUSD,2019.03.12 00:00:00,1.12440,1.12490,1.12439,1.12480,1049,14,0
EURUSD,2019.03.12 01:00:00,1.12480,1.12733,1.12467,1.12626,3369,11,0
EURUSD,2019.03.12 02:00:00,1.12626,1.12672,1.12540,1.12586,1229,11,0
EURUSD,2019.03.12 03:00:00,1.12587,1.12605,1.12549,1.12586,1925,11,0
EURUSD,2019.03.12 04:00:00,1.12586,1.12627,1.12576,1.12600,1081,11,0
EURUSD,2019.03.12 05:00:00,1.12600,1.12628,1.12571,1.12625,852,11,0
EURUSD,2019.03.12 06:00:00,1.12625,1.12651,1.12600,1.12606,595,11,0
EURUSD,2019.03.12 07:00:00,1.12606,1.12607,1.12506,1.12508,915,11,0
EURUSD,2019.03.12 08:00:00,1.12508,1.12564,1.12507,1.12548,844,11,0
EURUSD,2019.03.12 09:00:00,1.12548,1.12597,1.12531,1.12576,825,11,0
EURUSD,2019.03.12 10:00:00,1.12576,1.12668,1.12541,1.12656,2705,11,0
EURUSD,2019.03.12 11:00:00,1.12656,1.12826,1.12633,1.12817,4398,11,0
EURUSD,2019.03.12 12:00:00,1.12819,1.12836,1.12720,1.12724,3930,11,0
EURUSD,2019.03.12 13:00:00,1.12725,1.12772,1.12666,1.12687,3207,11,0
EURUSD,2019.03.12 14:00:00,1.12687,1.12741,1.12497,1.12530,6387,11,0
EURUSD,2019.03.12 15:00:00,1.12530,1.12841,1.12487,1.12810,5741,11,0
EURUSD,2019.03.12 16:00:00,1.12810,1.12826,1.12722,1.12792,4708,11,0
EURUSD,2019.03.12 17:00:00,1.12792,1.12804,1.12666,1.12708,3790,11,0
EURUSD,2019.03.12 18:00:00,1.12709,1.12938,1.12666,1.12757,3971,11,0
EURUSD,2019.03.12 19:00:00,1.12757,1.12945,1.12731,1.12930,3236,11,0
EURUSD,2019.03.12 20:00:00,1.12930,1.12944,1.12880,1.12890,1968,11,0
EURUSD,2019.03.12 21:00:00,1.12889,1.13000,1.12884,1.12971,2204,11,0
EURUSD,2019.03.12 22:00:00,1.12973,1.13044,1.12889,1.12959,4485,11,0
EURUSD,2019.03.12 23:00:00,1.12956,1.12991,1.12816,1.12849,1336,11,0
EURUSD,2019.03.13 00:00:00,1.12857,1.12875,1.12848,1.12871,389,14,0
EURUSD,2019.03.13 01:00:00,1.12871,1.12898,1.12869,1.12889,534,11,0
EURUSD,2019.03.13 02:00:00,1.12890,1.12895,1.12844,1.12860,910,11,0
EURUSD,2019.03.13 03:00:00,1.12861,1.12895,1.12856,1.12874,927,11,0
EURUSD,2019.03.13 04:00:00,1.12874,1.12895,1.12864,1.12868,917,11,0
EURUSD,2019.03.13 05:00:00,1.12867,1.12891,1.12830,1.12839,967,11,0
EURUSD,2019.03.13 06:00:00,1.12839,1.12850,1.12824,1.12836,639,11,0
EURUSD,2019.03.13 07:00:00,1.12837,1.12856,1.12822,1.12828,641,11,0
EURUSD,2019.03.13 08:00:00,1.12828,1.12871,1.12819,1.12860,774,11,0
EURUSD,2019.03.13 09:00:00,1.12860,1.12880,1.12828,1.12861,895,11,0
EURUSD,2019.03.13 10:00:00,1.12861,1.12887,1.12780,1.12790,2554,11,0
EURUSD,2019.03.13 11:00:00,1.12790,1.12963,1.12769,1.12936,3345,11,0
EURUSD,2019.03.13 12:00:00,1.12936,1.12972,1.12885,1.12934,2446,11,0
EURUSD,2019.03.13 13:00:00,1.12933,1.13021,1.12908,1.12923,2925,11,0
EURUSD,2019.03.13 14:00:00,1.12923,1.13040,1.12891,1.13016,2932,11,0
EURUSD,2019.03.13 15:00:00,1.13016,1.13042,1.12910,1.12932,3333,11,0
EURUSD,2019.03.13 16:00:00,1.12932,1.13119,1.12900,1.13068,4074,11,0
EURUSD,2019.03.13 17:00:00,1.13068,1.13130,1.13048,1.13048,3120,11,0
EURUSD,2019.03.13 18:00:00,1.13047,1.13132,1.12997,1.13085,4101,11,0
EURUSD,2019.03.13 19:00:00,1.13086,1.13147,1.12996,1.13048,2634,11,0
EURUSD,2019.03.13 20:00:00,1.13048,1.13078,1.12994,1.13022,1628,11,0
EURUSD,2019.03.13 21:00:00,1.13022,1.13337,1.13020,1.13286,2423,11,0
EURUSD,2019.03.13 22:00:00,1.13287,1.13380,1.13207,1.13330,5475,11,0
EURUSD,2019.03.13 23:00:00,1.13331,1.13365,1.13262,1.13271,2318,11,0
EURUSD,2019.03.14 00:00:00,1.13267,1.13298,1.13234,1.13295,1379,14,0
EURUSD,2019.03.14 01:00:00,1.13297,1.13367,1.13295,1.13367,655,11,0
EURUSD,2019.03.14 02:00:00,1.13367,1.13369,1.13289,1.13298,741,11,0
EURUSD,2019.03.14 03:00:00,1.13300,1.13324,1.13256,1.13267,1157,11,0
EURUSD,2019.03.14 04:00:00,1.13268,1.13273,1.13226,1.13264,1358,11,0
EURUSD,2019.03.14 05:00:00,1.13264,1.13313,1.13245,1.13262,930,11,0
EURUSD,2019.03.14 06:00:00,1.13262,1.13276,1.13196,1.13202,860,11,0
EURUSD,2019.03.14 07:00:00,1.13202,1.13220,1.13171,1.13183,980,11,0
EURUSD,2019.03.14 08:00:00,1.13183,1.13222,1.13169,1.13191,987,11,0
EURUSD,2019.03.14 09:00:00,1.13191,1.13199,1.13130,1.13172,1459,11,0
EURUSD,2019.03.14 10:00:00,1.13172,1.13275,1.13118,1.13230,2710,11,0
EURUSD,2019.03.14 11:00:00,1.13230,1.13354,1.13229,1.13258,4033,11,0
EURUSD,2019.03.14 12:00:00,1.13258,1.13258,1.13107,1.13128,4070,11,0
EURUSD,2019.03.14 13:00:00,1.13129,1.13132,1.13008,1.13057,4602,11,0
EURUSD,2019.03.14 14:00:00,1.13058,1.13112,1.12953,1.13012,3777,11,0
EURUSD,2019.03.14 15:00:00,1.13012,1.13101,1.12975,1.13007,3666,11,0
EURUSD,2019.03.14 16:00:00,1.13007,1.13043,1.12936,1.12994,4314,11,0
EURUSD,2019.03.14 17:00:00,1.12991,1.13069,1.12938,1.12997,4449,11,0
EURUSD,2019.03.14 18:00:00,1.12996,1.13088,1.12958,1.13027,4062,11,0
EURUSD,2019.03.14 19:00:00,1.13029,1.13042,1.12962,1.12990,2471,11,0
EURUSD,2019.03.14 20:00:00,1.12989,1.13034,1.12965,1.12984,2102,11,0
EURUSD,2019.03.14 21:00:00,1.12984,1.13071,1.12978,1.12992,2366,11,0
EURUSD,2019.03.14 22:00:00,1.12993,1.13033,1.12981,1.13018,1730,11,0
EURUSD,2019.03.14 23:00:00,1.13017,1.13044,1.13005,1.13025,982,11,0
EURUSD,2019.03.15 00:00:00,1.13002,1.13061,1.12961,1.13032,1531,14,0
EURUSD,2019.03.15 01:00:00,1.13033,1.13089,1.13030,1.13051,779,11,0
EURUSD,2019.03.15 02:00:00,1.13052,1.13085,1.13043,1.13059,927,11,0
EURUSD,2019.03.15 03:00:00,1.13060,1.13090,1.13035,1.13053,1137,11,0
EURUSD,2019.03.15 04:00:00,1.13053,1.13119,1.13037,1.13093,1155,11,0
EURUSD,2019.03.15 05:00:00,1.13093,1.13220,1.13091,1.13219,1145,11,0
EURUSD,2019.03.15 06:00:00,1.13219,1.13265,1.13182,1.13187,1270,11,0
EURUSD,2019.03.15 07:00:00,1.13188,1.13189,1.13146,1.13184,637,11,0
EURUSD,2019.03.15 08:00:00,1.13184,1.13185,1.13141,1.13159,583,11,0
EURUSD,2019.03.15 09:00:00,1.13160,1.13201,1.13154,1.13185,1075,11,0
EURUSD,2019.03.15 10:00:00,1.13185,1.13249,1.13155,1.13248,2473,11,0
EURUSD,2019.03.15 11:00:00,1.13252,1.13286,1.13184,1.13229,3031,11,0
EURUSD,2019.03.15 12:00:00,1.13229,1.13243,1.13116,1.13215,2455,11,0
EURUSD,2019.03.15 13:00:00,1.13215,1.13260,1.13144,1.13185,2653,11,0
EURUSD,2019.03.15 14:00:00,1.13186,1.13208,1.13163,1.13180,1820,11,0
EURUSD,2019.03.15 15:00:00,1.13181,1.13190,1.13024,1.13031,2951,11,0
EURUSD,2019.03.15 16:00:00,1.13031,1.13346,1.12995,1.13289,4539,11,0
EURUSD,2019.03.15 17:00:00,1.13290,1.13438,1.13235,1.13350,3711,11,0
EURUSD,2019.03.15 18:00:00,1.13350,1.13403,1.13215,1.13260,4078,11,0
EURUSD,2019.03.15 19:00:00,1.13262,1.13278,1.13137,1.13170,2980,11,0
EURUSD,2019.03.15 20:00:00,1.13170,1.13234,1.13161,1.13197,1591,11,0
EURUSD,2019.03.15 21:00:00,1.13197,1.13219,1.13168,1.13192,1240,11,0
EURUSD,2019.03.15 22:00:00,1.13191,1.13225,1.13184,1.13213,1437,11,0
EURUSD,2019.03.15 23:00:00,1.13214,1.13288,1.13173,1.13242,1275,11,0
EURUSD,2019.03.18 00:00:00,1.13195,1.13261,1.13195,1.13207,206,18,0
EURUSD,2019.03.18 01:00:00,1.13206,1.13272,1.13206,1.13257,528,11,0
EURUSD,2019.03.18 02:00:00,1.13257,1.13259,1.13184,1.13188,623,11,0
EURUSD,2019.03.18 03:00:00,1.13189,1.13239,1.13187,1.13203,871,11,0
EURUSD,2019.03.18 04:00:00,1.13203,1.13258,1.13195,1.13254,880,11,0
EURUSD,2019.03.18 05:00:00,1.13254,1.13324,1.13239,1.13319,1160,11,0
EURUSD,2019.03.18 06:00:00,1.13320,1.13376,1.13307,1.13347,978,11,0
EURUSD,2019.03.18 07:00:00,1.13348,1.13379,1.13335,1.13358,866,11,0
EURUSD,2019.03.18 08:00:00,1.13358,1.13359,1.13314,1.13339,791,11,0
EURUSD,2019.03.18 09:00:00,1.13338,1.13445,1.13326,1.13419,1378,11,0
EURUSD,2019.03.18 10:00:00,1.13419,1.13493,1.13380,1.13492,2141,11,0
EURUSD,2019.03.18 11:00:00,1.13492,1.13501,1.13409,1.13440,3187,11,0
EURUSD,2019.03.18 12:00:00,1.13440,1.13504,1.13398,1.13503,2962,11,0
EURUSD,2019.03.18 13:00:00,1.13503,1.13524,1.13470,1.13516,2534,11,0
EURUSD,2019.03.18 14:00:00,1.13516,1.13578,1.13504,1.13564,2129,11,0
EURUSD,2019.03.18 15:00:00,1.13566,1.13584,1.13453,1.13457,2742,11,0
EURUSD,2019.03.18 16:00:00,1.13456,1.13489,1.13411,1.13454,2711,11,0
EURUSD,2019.03.18 17:00:00,1.13454,1.13491,1.13401,1.13439,2285,11,0
EURUSD,2019.03.18 18:00:00,1.13440,1.13460,1.13301,1.13365,3834,11,0
EURUSD,2019.03.18 19:00:00,1.13368,1.13414,1.13253,1.13290,2496,11,0
EURUSD,2019.03.18 20:00:00,1.13290,1.13317,1.13240,1.13270,1491,11,0
EURUSD,2019.03.18 21:00:00,1.13270,1.13366,1.13256,1.13363,1252,11,0
EURUSD,2019.03.18 22:00:00,1.13364,1.13415,1.13349,1.13415,1312,11,0
EURUSD,2019.03.18 23:00:00,1.13414,1.13423,1.13384,1.13392,867,11,0
EURUSD,2019.03.19 00:00:00,1.13334,1.13384,1.13316,1.13346,759,14,0
EURUSD,2019.03.19 01:00:00,1.13345,1.13371,1.13339,1.13344,495,11,0
EURUSD,2019.03.19 02:00:00,1.13346,1.13363,1.13342,1.13355,732,11,0
EURUSD,2019.03.19 03:00:00,1.13354,1.13396,1.13330,1.13374,1375,11,0
EURUSD,2019.03.19 04:00:00,1.13374,1.13414,1.13361,1.13378,932,11,0
EURUSD,2019.03.19 05:00:00,1.13378,1.13424,1.13366,1.13420,895,11,0
EURUSD,2019.03.19 06:00:00,1.13420,1.13481,1.13415,1.13474,784,11,0
EURUSD,2019.03.19 07:00:00,1.13474,1.13483,1.13452,1.13456,755,11,0
EURUSD,2019.03.19 08:00:00,1.13455,1.13466,1.13415,1.13432,901,11,0
EURUSD,2019.03.19 09:00:00,1.13432,1.13498,1.13431,1.13487,1264,11,0
EURUSD,2019.03.19 10:00:00,1.13487,1.13512,1.13441,1.13467,2145,11,0
EURUSD,2019.03.19 11:00:00,1.13464,1.13568,1.13451,1.13540,2396,11,0
EURUSD,2019.03.19 12:00:00,1.13540,1.13553,1.13484,1.13520,2083,11,0
EURUSD,2019.03.19 13:00:00,1.13520,1.13571,1.13468,1.13545,2129,11,0
EURUSD,2019.03.19 14:00:00,1.13544,1.13611,1.13514,1.13548,2319,11,0
EURUSD,2019.03.19 15:00:00,1.13548,1.13609,1.13465,1.13517,2681,11,0
EURUSD,2019.03.19 16:00:00,1.13517,1.13607,1.13438,1.13458,3409,11,0
EURUSD,2019.03.19 17:00:00,1.13456,1.13522,1.13382,1.13496,2881,11,0
EURUSD,2019.03.19 18:00:00,1.13496,1.13599,1.13440,1.13459,2815,11,0
EURUSD,2019.03.19 19:00:00,1.13459,1.13560,1.13446,1.13489,3152,11,0
EURUSD,2019.03.19 20:00:00,1.13489,1.13583,1.13469,1.13532,1533,11,0
EURUSD,2019.03.19 21:00:00,1.13533,1.13551,1.13513,1.13525,1162,11,0
EURUSD,2019.03.19 22:00:00,1.13525,1.13586,1.13498,1.13576,1506,11,0
EURUSD,2019.03.19 23:00:00,1.13576,1.13576,1.13478,1.13502,893,11,0
EURUSD,2019.03.20 00:00:00,1.13504,1.13527,1.13479,1.13486,805,16,0
EURUSD,2019.03.20 01:00:00,1.13484,1.13534,1.13484,1.13528,711,11,0
EURUSD,2019.03.20 02:00:00,1.13528,1.13541,1.13509,1.13536,497,11,0
EURUSD,2019.03.20 03:00:00,1.13537,1.13564,1.13464,1.13464,1253,11,0
EURUSD,2019.03.20 04:00:00,1.13465,1.13488,1.13422,1.13485,1355,11,0
EURUSD,2019.03.20 05:00:00,1.13486,1.13498,1.13453,1.13470,680,11,0
EURUSD,2019.03.20 06:00:00,1.13470,1.13476,1.13442,1.13462,933,11,0
EURUSD,2019.03.20 07:00:00,1.13459,1.13476,1.13442,1.13455,735,11,0
EURUSD,2019.03.20 08:00:00,1.13455,1.13477,1.13449,1.13468,507,11,0
EURUSD,2019.03.20 09:00:00,1.13468,1.13494,1.13451,1.13465,882,11,0
EURUSD,2019.03.20 10:00:00,1.13465,1.13529,1.13399,1.13444,2135,11,0
EURUSD,2019.03.20 11:00:00,1.13444,1.13506,1.13349,1.13425,3237,11,0
EURUSD,2019.03.20 12:00:00,1.13427,1.13518,1.13415,1.13486,2611,11,0
EURUSD,2019.03.20 13:00:00,1.13486,1.13543,1.13470,1.13501,2304,11,0
EURUSD,2019.03.20 14:00:00,1.13501,1.13573,1.13493,1.13572,2147,11,0
EURUSD,2019.03.20 15:00:00,1.13573,1.13656,1.13535,1.13539,3598,11,0
EURUSD,2019.03.20 16:00:00,1.13540,1.13606,1.13520,1.13587,2886,11,0
EURUSD,2019.03.20 17:00:00,1.13591,1.13637,1.13551,1.13563,3033,11,0
EURUSD,2019.03.20 18:00:00,1.13563,1.13608,1.13454,1.13520,3318,11,0
EURUSD,2019.03.20 19:00:00,1.13516,1.13560,1.13474,1.13492,2878,11,0
EURUSD,2019.03.20 20:00:00,1.13492,1.13574,1.13467,1.13568,2108,11,0
EURUSD,2019.03.20 21:00:00,1.13569,1.14464,1.13569,1.14452,10043,11,0
EURUSD,2019.03.20 22:00:00,1.14452,1.14474,1.14163,1.14331,5694,11,0
EURUSD,2019.03.20 23:00:00,1.14335,1.14335,1.14093,1.14124,1918,11,0
EURUSD,2019.03.21 00:00:00,1.14126,1.14234,1.14109,1.14234,1499,14,0
EURUSD,2019.03.21 01:00:00,1.14235,1.14271,1.14205,1.14206,1138,11,0
EURUSD,2019.03.21 02:00:00,1.14206,1.14295,1.14206,1.14278,765,11,0
EURUSD,2019.03.21 03:00:00,1.14278,1.14339,1.14239,1.14313,1835,11,0
EURUSD,2019.03.21 04:00:00,1.14313,1.14368,1.14260,1.14309,1230,11,0
EURUSD,2019.03.21 05:00:00,1.14309,1.14337,1.14258,1.14273,1287,11,0
EURUSD,2019.03.21 06:00:00,1.14273,1.14301,1.14220,1.14236,1073,11,0
EURUSD,2019.03.21 07:00:00,1.14235,1.14257,1.14206,1.14254,1068,11,0
EURUSD,2019.03.21 08:00:00,1.14254,1.14262,1.14179,1.14192,917,11,0
EURUSD,2019.03.21 09:00:00,1.14195,1.14246,1.14174,1.14231,1150,11,0
EURUSD,2019.03.21 10:00:00,1.14231,1.14291,1.14115,1.14127,3089,11,0
EURUSD,2019.03.21 11:00:00,1.14126,1.14131,1.13922,1.13981,4383,11,0
